skill_id,category_id,skill_category,skill_subcategory,skill_name,skill_description,psoc_code,psoc_category,isco08_code,esco_skill_reference,related_skills,esco_skill_uri,esco_preferred_label,esco_alternative_labels,esco_description,esco_version,mapping_confidence,mapping_status,source_note
SK284,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Marketing department processes,"The different processes, duties, jargon, role in an organisation, and other specificities of the marketing department within an organisation such as market research, marketing strategies, and advertising processes.",2431,Advertising and Marketing Professionals,2431,marketing department processes,"Marketing department processes; marketing department processes; marketing department procedures; marketing processes; marketing department methods; marketing department process; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/84605f91-5ab4-4965-a1ad-cdc1901a820d,marketing department processes,marketing department procedures; marketing processes; marketing department methods; marketing department process,"The different processes, duties, jargon, role in an organisation, and other specificities of the marketing department within an organisation such as market research, marketing strategies, and advertising processes.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK285,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Prepare market research reports,"Report on the outcomes of the market research, main observations and outcomes, and notes helpful for analysing the information.",2431,Advertising and Marketing Professionals,2431,prepare market research reports,"Prepare market research reports; prepare market research reports; prepare reports from market research; create market research reports; get market research reports ready; write up market research reports; prepare market research report; preparing market research reports; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/fd843a67-4662-4682-9c7e-b4d794eaff12,prepare market research reports,prepare reports from market research; create market research reports; get market research reports ready; write up market research reports; prepare market research report; preparing market research reports,"Report on the outcomes of the market research, main observations and outcomes, and notes helpful for analysing the information.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK286,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Perform property market research,"Research properties in order to assess their usefulness for real estate activities, using various methods such as media research and visitation of properties, and identify the potential profitability in the development and trading of the property.",2431,Advertising and Marketing Professionals,2431,perform property market research,"Perform property market research; perform property market research; perform land market research; perform estate market research; perform house market research; implement property market research; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/e77cbe19-1830-4c24-b43e-38767929e75a,perform property market research,perform land market research; perform estate market research; perform house market research; implement property market research,"Research properties in order to assess their usefulness for real estate activities, using various methods such as media research and visitation of properties, and identify the potential profitability in the development and trading of the property.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK287,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Conduct jewellery market research,"Conduct market research in order to identify which types of jewellery items are popular at a specific time: earrings, rings, neckwear, wrist wear, etc.",2431,Advertising and Marketing Professionals,2431,conduct jewellery market research,"Conduct jewellery market research; conduct jewellery market research; conduct a jewellery market research; undertake jewellery market research; conducting jewellery market research; manage jewellery market research; organise jewellery market research; conduct jewelry market research; carry out jewellery market research; conducting a jewellery market research; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/ac1b8a18-d6d0-4116-8191-93db991b3902,conduct jewellery market research,conduct a jewellery market research; undertake jewellery market research; conducting jewellery market research; manage jewellery market research; organise jewellery market research; conduct jewelry market research; carry out jewellery market research; conducting a jewellery market research,"Conduct market research in order to identify which types of jewellery items are popular at a specific time: earrings, rings, neckwear, wrist wear, etc.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK288,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Assist in developing marketing campaigns,"Provide assistance and support in all the efforts and actions required to implement a marketing campaign such as contacting advertisers, preparing briefings, setting up meetings, and shopping around for suppliers.",2431,Advertising and Marketing Professionals,2431,assist in developing marketing campaigns,"Assist in developing marketing campaigns; assist in developing marketing campaigns; assist in the practical actions for developing marketing campaign; assist in the practical actions for marketing campaigns development; help in the practical actions for developing marketing campaigns; assisting in the practical actions for developing marketing campaigns; aid in the practical actions for developing marketing campaigns; assist in the practical actions for developing marketing campaigns; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/22c3b4ff-e2e0-4b40-8f3d-17788c0df295,assist in developing marketing campaigns,assist in the practical actions for developing marketing campaign; assist in the practical actions for marketing campaigns development; help in the practical actions for developing marketing campaigns; assisting in the practical actions for developing marketing campaigns; aid in the practical actions for developing marketing campaigns; assist in the practical actions for developing marketing campaigns,"Provide assistance and support in all the efforts and actions required to implement a marketing campaign such as contacting advertisers, preparing briefings, setting up meetings, and shopping around for suppliers.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK289,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Draw conclusions from market research results,"Analyse, draw conclusions and present major observations from the results of market research. Suggest on potential markets, prices, target groups, or investments.",2431,Advertising and Marketing Professionals,2431,draw conclusions from market research results,"Draw conclusions from market research results; draw conclusions from market research results; drawing conclusions from market research results; draw conclusions from market research findings; interpret market research results; draw conclusion from market research results; draw conclusions from market research result; draw market research results conclusions; draw market research conclusions; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/46cb7282-7fb0-4d3c-b6b8-bfe81fab077e,draw conclusions from market research results,drawing conclusions from market research results; draw conclusions from market research findings; interpret market research results; draw conclusion from market research results; draw conclusions from market research result; draw market research results conclusions; draw market research conclusions,"Analyse, draw conclusions and present major observations from the results of market research. Suggest on potential markets, prices, target groups, or investments.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK290,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Mobile marketing,"The study of marketing which uses mobile devices as a communication channel. This approach can provide potential customers with personalised information (using location or time context) which promotes products, services or ideas.",2431,Advertising and Marketing Professionals,2431,mobile marketing,"Mobile marketing; mobile marketing; mobile devices marketing; wireless marketing; cell phone marketing; product promotion via mobile devices; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/ef069fe6-305b-4452-8f7d-0c572e98effc,mobile marketing,mobile devices marketing; wireless marketing; cell phone marketing; product promotion via mobile devices,"The study of marketing which uses mobile devices as a communication channel. This approach can provide potential customers with personalised information (using location or time context) which promotes products, services or ideas.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK291,K03,"Sales, Marketing, and Customer Relations",Sales and Retail,ICT sales methodologies,"The practices used in the ICT sector to promote and sell products, services or applications such as SPIN Selling, Conceptual Selling and SNAP Selling.",5223,Shop Sales Assistants,5223,ICT sales methodologies,"ICT sales methodologies; ICT sales methodologies; ICT sales techniques; Sales and Retail; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/628664ec-a63b-4486-8d65-02aba81c82a0,ICT sales methodologies,ICT sales techniques,"The practices used in the ICT sector to promote and sell products, services or applications such as SPIN Selling, Conceptual Selling and SNAP Selling.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK292,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Conduct mobile marketing,Conduct mobile marketing using a mobile device e.g. tablet or smartphone. Gather personalised information and transfer it to customers in order to promote services or goods.,2431,Advertising and Marketing Professionals,2431,conduct mobile marketing,"Conduct mobile marketing; conduct mobile marketing; organise mobile marketing; conduct cell phone marketing; mobile marketing conducting; manage mobile marketing; undertake mobile marketing; carry out mobile marketing; conducting mobile marketing; conduct mobile marketing campaign; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/ed392b45-1087-44a7-89a9-d514224639ff,conduct mobile marketing,organise mobile marketing; conduct cell phone marketing; mobile marketing conducting; manage mobile marketing; undertake mobile marketing; carry out mobile marketing; conducting mobile marketing; conduct mobile marketing campaign,Conduct mobile marketing using a mobile device e.g. tablet or smartphone. Gather personalised information and transfer it to customers in order to promote services or goods.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK293,K03,"Sales, Marketing, and Customer Relations",Customer Service and Client Information,Ensure client orientation,"Take actions which support business activities by considering client needs and satisfaction. This involves understanding what customers want, providing advices, selling products and services or processing complaints, while adopting a positive attitude.",4222,Contact Centre Information Clerks,4222,ensure client orientation,"Ensure client orientation; ensure client orientation; be friendly with customers; enable customer focus; demonstrate customer orientation; ensure customer orientation; demonstrate service-oriented attitude; enjoy dealing with customers; assure client orientation; ensuring client orientation; Customer Service and Client Information; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/b7c8f418-08d5-45d6-b697-ab26c6ecbfb4,ensure client orientation,be friendly with customers; enable customer focus; demonstrate customer orientation; ensure customer orientation; demonstrate service-oriented attitude; enjoy dealing with customers; assure client orientation; ensuring client orientation,"Take actions which support business activities by considering client needs and satisfaction. This involves understanding what customers want, providing advices, selling products and services or processing complaints, while adopting a positive attitude.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK294,K03,"Sales, Marketing, and Customer Relations",Customer Service and Client Information,Maintain customer service,Keep the highest possible customer service and make sure that the customer service is at all times performed in a professional way. Help customers or participants feel at ease and support special requirements.,4222,Contact Centre Information Clerks,4222,maintain customer service,"Maintain customer service; maintain customer service; maintain serving customers; maintain service of customers; maintain guest care; provide customer service; provide guest support services; maintain guest service; ensure professional service; Customer Service and Client Information; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/75dfe1ee-5935-42ce-b820-697f827825c3,maintain customer service,maintain serving customers; maintain service of customers; maintain guest care; provide customer service; provide guest support services; maintain guest service; ensure professional service,Keep the highest possible customer service and make sure that the customer service is at all times performed in a professional way. Help customers or participants feel at ease and support special requirements.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK295,K03,"Sales, Marketing, and Customer Relations",Customer Service and Client Information,Communicate with customers,"Respond to and communicate with customers in the most efficient and appropriate manner to enable them to access the desired products or services, or any other help they may require.",4222,Contact Centre Information Clerks,4222,communicate with customers,"Communicate with customers; communicate with customers; provide customer service; supply customer service; respond to customer requests; respond to customers; engage with customers; help customers; assist customers; talk with customers; Customer Service and Client Information; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/0da516ee-e70e-4384-be13-f5ff80be8127,communicate with customers,provide customer service; supply customer service; respond to customer requests; respond to customers; engage with customers; help customers; assist customers; talk with customers,"Respond to and communicate with customers in the most efficient and appropriate manner to enable them to access the desired products or services, or any other help they may require.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK296,K03,"Sales, Marketing, and Customer Relations",Customer Service and Client Information,Manage guest support services,Monitor guest services to ensure that clients have a positive feeling.,4222,Contact Centre Information Clerks,4222,manage guest support services,"Manage guest support services; manage guest support services; offer customer support; provide excellence in customer service; manage support services for guests; manage guests' support services; Customer Service and Client Information; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/e782f412-4cb5-45f1-b5bc-15be441171aa,manage guest support services,offer customer support; provide excellence in customer service; manage support services for guests; manage guests' support services,Monitor guest services to ensure that clients have a positive feeling.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK297,K03,"Sales, Marketing, and Customer Relations",Customer Service and Client Information,Guarantee customer satisfaction,"Handle customer expectations in a professional manner, anticipating and addressing their needs and desires. Provide flexible customer service to ensure customer satisfaction and loyalty.",4222,Contact Centre Information Clerks,4222,guarantee customer satisfaction,"Guarantee customer satisfaction; guarantee customer satisfaction; ensure customer satisfaction; promise customer satisfaction; customer satisfaction guarantee; assure customer satisfaction; guaranteeing customer satisfaction; provide customer satisfaction; Customer Service and Client Information; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00,guarantee customer satisfaction,ensure customer satisfaction; promise customer satisfaction; customer satisfaction guarantee; assure customer satisfaction; guaranteeing customer satisfaction; provide customer satisfaction,"Handle customer expectations in a professional manner, anticipating and addressing their needs and desires. Provide flexible customer service to ensure customer satisfaction and loyalty.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK298,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Prepare exhibition marketing plan,"Develop marketing plan for upcoming exhibition; design and distribute posters, flyers and catalogues; communicate ideas with photographers, graphic designers and printers; prepare articles for online and printed media; keep website and social media up-to-date.",2431,Advertising and Marketing Professionals,2431,prepare exhibition marketing plan,"Prepare exhibition marketing plan; prepare exhibition marketing plan; plan exhibition marketing plan; exhibition marketing plan preparation; arrange exhibition marketing plan; prepare an exhibition marketing plan; develop exhibition marketing plan; provide exhibition marketing plan; preparing an exhibition marketing plan; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/2962214b-cc38-4d20-aa8b-aa120091d743,prepare exhibition marketing plan,plan exhibition marketing plan; exhibition marketing plan preparation; arrange exhibition marketing plan; prepare an exhibition marketing plan; develop exhibition marketing plan; provide exhibition marketing plan; preparing an exhibition marketing plan,"Develop marketing plan for upcoming exhibition; design and distribute posters, flyers and catalogues; communicate ideas with photographers, graphic designers and printers; prepare articles for online and printed media; keep website and social media up-to-date.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK299,K03,"Sales, Marketing, and Customer Relations",Customer Service and Client Information,Establish an ICT customer support process,"Create a series of customer ICT service activities before, during and after a request. Ensure an adequate response or action, enhance the level of customer satisfaction and accumulate ICT product or service feedback.",4222,Contact Centre Information Clerks,4222,establish an ICT customer support process,"Establish an ICT customer support process; establish an ICT customer support process; create an ICT customer support process; design an ICT customer support process; develop an ICT customer support process; implement an ICT customer support process; build an ICT customer support process; Customer Service and Client Information; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/e1e99428-b91b-45e1-8ede-ed0cbf161930,establish an ICT customer support process,create an ICT customer support process; design an ICT customer support process; develop an ICT customer support process; implement an ICT customer support process; build an ICT customer support process,"Create a series of customer ICT service activities before, during and after a request. Ensure an adequate response or action, enhance the level of customer satisfaction and accumulate ICT product or service feedback.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK300,K03,"Sales, Marketing, and Customer Relations",Customer Service and Client Information,Use customer relationship management software,"Use specialised software to manage company’s interactions with current and future customers. Organise, automate and synchronise sales, marketing, customer service, and technical support, to increase targeted sales.",4222,Contact Centre Information Clerks,4222,use customer relationship management software,"Use customer relationship management software; use customer relationship management software; use a customer relationship management software programme; apply customer relationship management software; adopt customer relationship management software; use of customer relationship management software; using customer relationship management software; handle customer relationship management software; operate customer relationship management software; Customer Service and Client Information; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/9889b795-d755-41b2-8afd-2e3c87a65a38,use customer relationship management software,use a customer relationship management software programme; apply customer relationship management software; adopt customer relationship management software; use of customer relationship management software; using customer relationship management software; handle customer relationship management software; operate customer relationship management software,"Use specialised software to manage company’s interactions with current and future customers. Organise, automate and synchronise sales, marketing, customer service, and technical support, to increase targeted sales.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK301,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Marketing mix,"Principle of marketing that describes the four fundamental elements in marketing strategies which are the product, the place, the price and the promotion.",2431,Advertising and Marketing Professionals,2431,marketing mix,"Marketing mix; marketing mix; marketing mixes; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/d3e585e9-3a73-4511-b533-90f095e5aa09,marketing mix,marketing mixes,"Principle of marketing that describes the four fundamental elements in marketing strategies which are the product, the place, the price and the promotion.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK302,K03,"Sales, Marketing, and Customer Relations",Sales and Retail,Sales argumentation,Techniques and sales methods used in order to present a product or service to customers in a persuasive manner and to meet their expectations and needs.,5223,Shop Sales Assistants,5223,sales argumentation,"Sales argumentation; sales argumentation; sale argumentation; argumentation of sales; sales techniques; sales pitches; sales strategies; sales promotions; Sales and Retail; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/0c0488b3-fca5-4deb-865b-8dc605c3d909,sales argumentation,sale argumentation; argumentation of sales; sales techniques; sales pitches; sales strategies; sales promotions,Techniques and sales methods used in order to present a product or service to customers in a persuasive manner and to meet their expectations and needs.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK303,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Marketing principles,The principles of managing the relationship between consumers and products or services for the purpose of increasing sales and improving advertising techniques.,2431,Advertising and Marketing Professionals,2431,marketing principles,"Marketing principles; marketing principles; customer relationship management; principles of marketing; methods in customer relationship management; management of customer relationships; types of marketing principles; range of marketing principles; techniques in customer relationship management; typology of marketing principles; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/de03f4fd-c147-4477-a048-7109e5ba2d6f,marketing principles,customer relationship management; principles of marketing; methods in customer relationship management; management of customer relationships; types of marketing principles; range of marketing principles; techniques in customer relationship management; typology of marketing principles,The principles of managing the relationship between consumers and products or services for the purpose of increasing sales and improving advertising techniques.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK304,K03,"Sales, Marketing, and Customer Relations","Purchasing, Brokerage, and Commercial Support",Issue purchase orders,Produce and review the documents needed to authorise shipment of a product from the supplier at a specified price and within specific terms.,3323,Buyers,3323,issue purchase orders,"Issue purchase orders; issue purchase orders; send purchase orders; publish purchase orders; issue a purchase order; issuing purchase orders; produce purchase orders; purchase order issue; prepare purchase orders; Purchasing, Brokerage, and Commercial Support; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/73225018-7139-433b-bdba-2b90774761d9,issue purchase orders,send purchase orders; publish purchase orders; issue a purchase order; issuing purchase orders; produce purchase orders; purchase order issue; prepare purchase orders,Produce and review the documents needed to authorise shipment of a product from the supplier at a specified price and within specific terms.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK305,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Devise special promotions,Plan and invent promotion activities to stimulate sales.,2431,Advertising and Marketing Professionals,2431,devise special promotions,"Devise special promotions; devise special promotions; devise a special promotion; create special advertising campaigns; devise promotional specials; agree on selling prices and special promotions; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/fef5a450-6230-4a34-b3e3-764252dbdcec,devise special promotions,devise a special promotion; create special advertising campaigns; devise promotional specials; agree on selling prices and special promotions,Plan and invent promotion activities to stimulate sales.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK306,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Teach marketing principles,"Instruct students in the theory and practice of marketing, with the aim of assisting them in pursuing a future career in this field, more specifically in courses such as sales strategies, brand marketing techniques, digital sales methodologies, and mobile marketing.",2431,Advertising and Marketing Professionals,2431,teach marketing principles,"Teach marketing principles; teach marketing principles; explain marketing principles; educate on sales principles; provide instruction on marketing principles; teaches marketing principles; educate on marketing principles; teaching marketing principles; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/8ccbc13b-2856-4363-ba61-8a47be4d2eca,teach marketing principles,explain marketing principles; educate on sales principles; provide instruction on marketing principles; teaches marketing principles; educate on marketing principles; teaching marketing principles,"Instruct students in the theory and practice of marketing, with the aim of assisting them in pursuing a future career in this field, more specifically in courses such as sales strategies, brand marketing techniques, digital sales methodologies, and mobile marketing.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK307,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Create annual marketing budget,"Make the calculation of both the income and expenditures that are expected to be paid over the coming year concerning the marketing related activities such as advertising, selling and delivering products to people.",2431,Advertising and Marketing Professionals,2431,create annual marketing budget,"Create annual marketing budget; create annual marketing budget; draft annual marketing budget; create marketing annual budget; create annual budget for marketing; prepare annual marketing budget; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/660060e4-c418-4049-836b-beade5f8a4a8,create annual marketing budget,draft annual marketing budget; create marketing annual budget; create annual budget for marketing; prepare annual marketing budget,"Make the calculation of both the income and expenditures that are expected to be paid over the coming year concerning the marketing related activities such as advertising, selling and delivering products to people.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK308,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Liaise with advertising agencies,Communicate and cooperate with advertising agencies in transmitting the goals and specifications of the marketing plan. Liaise to develop an advertising and promotional campaign that represent the aim of the marketing plan.,2431,Advertising and Marketing Professionals,2431,liaise with advertising agencies,"Liaise with advertising agencies; liaise with advertising agencies; liaise with advertising agency; cooperate with advertising agencies; collaborate with advertising agencies; work together with advertising agencies; liaise with ad agencies; liaising with advertising agencies; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/7893605c-18cc-4c68-8c22-4f969df1a673,liaise with advertising agencies,liaise with advertising agency; cooperate with advertising agencies; collaborate with advertising agencies; work together with advertising agencies; liaise with ad agencies; liaising with advertising agencies,Communicate and cooperate with advertising agencies in transmitting the goals and specifications of the marketing plan. Liaise to develop an advertising and promotional campaign that represent the aim of the marketing plan.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK309,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Coordinate marketing plan actions,"Manage the overview of the marketing actions such as the marketing planning, internal financial resource granting, advertising materials, implementation, control, and communication efforts.",2431,Advertising and Marketing Professionals,2431,coordinate marketing plan actions,"Coordinate marketing plan actions; coordinate marketing plan actions; coordinate marketing plan action; coordinating marketing plan actions; coordinate actions of marketing plan; manage marketing plan actions; oversee marketing plan actions; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/90398aca-82b7-4f56-8e0f-814d949162b4,coordinate marketing plan actions,coordinate marketing plan action; coordinating marketing plan actions; coordinate actions of marketing plan; manage marketing plan actions; oversee marketing plan actions,"Manage the overview of the marketing actions such as the marketing planning, internal financial resource granting, advertising materials, implementation, control, and communication efforts.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK310,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Define measurable marketing objectives,"Outline the measurable performance indicators of the marketing plan such as market share, customer value, brand awareness, and sales revenues. Follow up on the progress of these indicators during the development of the marketing plan.",2431,Advertising and Marketing Professionals,2431,define measurable marketing objectives,"Define measurable marketing objectives; define measurable marketing objectives; define measurable marketing objective; outline measurable marketing objectives; establish measurable marketing objectives; specify measurable marketing objectives; defining measurable marketing objectives; determine measurable marketing objectives; define marketing objectives; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/7a986287-84f2-4e5d-9ab4-fd7ec424ecf3,define measurable marketing objectives,define measurable marketing objective; outline measurable marketing objectives; establish measurable marketing objectives; specify measurable marketing objectives; defining measurable marketing objectives; determine measurable marketing objectives; define marketing objectives,"Outline the measurable performance indicators of the marketing plan such as market share, customer value, brand awareness, and sales revenues. Follow up on the progress of these indicators during the development of the marketing plan.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK311,K03,"Sales, Marketing, and Customer Relations",Sales and Retail,Sell processed timber in a commercial environment,Check that the sales area is in a suitable condition for customers and that the stock and materials are in a suitable condition to be sold.,5223,Shop Sales Assistants,5223,sell processed timber in a commercial environment,"Sell processed timber in a commercial environment; sell processed timber in a commercial environment; processed timber selling in a commercial environment; selling processed timber in a commercial environment; sell processed lumber in a commercial environment; sell timber and timber-based products in a commercial environment; selling processed timber in a commercial setting; sell processed timber in a commercial setting; Sales and Retail; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/04dd3f36-7056-4824-9eee-b0312d4a25b7,sell processed timber in a commercial environment,processed timber selling in a commercial environment; selling processed timber in a commercial environment; sell processed lumber in a commercial environment; sell timber and timber-based products in a commercial environment; selling processed timber in a commercial setting; sell processed timber in a commercial setting,Check that the sales area is in a suitable condition for customers and that the stock and materials are in a suitable condition to be sold.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK312,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Telemarketing,Principles and techniques of soliciting potential customers over the phone to perform direct marketing of products or services.,2431,Advertising and Marketing Professionals,2431,telemarketing,"Telemarketing; telemarketing; telephone soliciting; cold-calling; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/16132f2b-cf61-4c53-ae8d-9023a8bab90b,telemarketing,telephone soliciting; cold-calling,Principles and techniques of soliciting potential customers over the phone to perform direct marketing of products or services.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK313,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Public relations,The practice of managing all aspects of the image and perception of a company or individual among stakeholders and the society at large.,2431,Advertising and Marketing Professionals,2431,public relations,"Public relations; public relations; public image; PR; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/5330b70e-16f5-43a7-a6de-18fd6a4bd063,public relations,public image; PR,The practice of managing all aspects of the image and perception of a company or individual among stakeholders and the society at large.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK314,K03,"Sales, Marketing, and Customer Relations",Customer Service and Client Information,Handle complaints,"Manage problems, protestations and disputes on the job.",4222,Contact Centre Information Clerks,4222,handle complaints,"Handle complaints; handle complaints; administer complaints; administer criticisms and grievances; respond to criticisms and grievances; deal with criticisms and grievances; respond to complaints; deal with complaints; Customer Service and Client Information; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/8e105acc-e365-481b-bf6b-7e3f8ff19417,handle complaints,administer complaints; administer criticisms and grievances; respond to criticisms and grievances; deal with criticisms and grievances; respond to complaints; deal with complaints,"Manage problems, protestations and disputes on the job.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK315,K03,"Sales, Marketing, and Customer Relations",Marketing and Public Relations,Network marketing,The specific marketing strategy that focuses on direct marketing and the sale of products to acquaintances or people in their network. This strategy also includes the recruiting of other people to be sales representatives and to represent the company.,2431,Advertising and Marketing Professionals,2431,network marketing,"Network marketing; network marketing; direct marketing; multi-level marketing; marketing network; MLM; Marketing and Public Relations; Sales, Marketing, and Customer Relations",http://data.europa.eu/esco/skill/4e8ad2b8-d80c-4701-91aa-cd874142ef2d,network marketing,direct marketing; multi-level marketing; marketing network; MLM,The specific marketing strategy that focuses on direct marketing and the sale of products to acquaintances or people in their network. This strategy also includes the recruiting of other people to be sales representatives and to represent the company.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
